PLUGIN_ID,NAME,SEGMENT_CALCD_VIEWS,PRODUCT_CALCD_VIEWS
973621811122426089,Figma Tips,6055,293207
972468754466145218,Tochka Auto Review v6,34,968
977103416677308775,LumApps CSS generator,2,48
952824515190483725,Sync to Slides,1259,32467
981531596501862559,FigLink,1073,34918
981938541965949273,Variants Randomizer,1600,48110
976117488085932032,Pyro 2.0,2,60
1004251583775744964,Lasca - No more frontend-coding,579,14743
986539662730739522,Tochka Tidy Page,45,1233
873263752169421781,Image Extractor,432,14296
1000907322854866016,Joystick,2946,121070
1008795501746481085,Zero Point,158,6810
999718366587490067,AEUX,6,144
1002505100157994596,Bolt - Beta,2,130
1012686135847604761,helloworld,1,75
1014547583054274705,Forge Bridge,6,189
1013192210658445399,Project Automator,42,620
1018094281201861229,Figma Plugin Template,3,100
1017768834174399811,Slot Editor,893,33062
1021330896087182877,Coco,636,7386
1021499620946646699,Warp Tools,3346,52542
1026902734402709453,NFX Export,12,151
1029366942592510149,badger,8,8
1037692671113105119,Vimeo Record - Test,57,36
1037307041437991195,Pie chart 🥧 🍩,91,112
1036087814489284847,❖ Preview: Component changes,2,3
1036931359136465756,Motion marker,4,4
928470309790191073,Ridmik Chat Theme,4,156
929504438893801499,hello,18,663
956861634230632378,YC Cubes,3,54
978756647282044910,File Generator,9,317
1007328040945748630,figma_plugin,2,72
1009330872280993883,Jump,426,6531
1010644479439417821,Compass Icons,8,251
1029362858509317302,Compress Frames,176,180
1035435820706976269,tant-figma-intl,11,10
731176732337510831,Themer,39916,1467106
731451122947612104,Charts,126287,4102953
732876045067206138,Styles,1,78
732963147355725313,Etsy Button Resizer,9,246
734746297902924375,Layer Names Transfom,3378,123798
739144055766411836,Pulse Component Magic [Alpha],1,19
745754288876102954,Stacks,3487,127711
733025261168520714,Figmotion,180329,5964809
738454987945972471,Unsplash,274209,8675344
742039398983091764,Lorem Ipsum Generator,8265,276769
732617369306910191,LayerMaid,2935,107298
755929849994721127,sigils,763,37159
784879032180068427,SwiftUI Inspector,14394,603858
793407600231392138,Copy To,32,906
740097744539225981,Paste to Fill,7418,288524
746565487016656360,Split Shape,19037,670545
747372158567878238,Project Scaffold,2832,107796
741784072267500042,Specter,141,4775
761716735049075097,Screen Sizes,134,4670
769264592946461883,Sympli Handoff,13961,550764
778145259452569827,Truncate,132,4350
743157869806471968,Redliner,196,6316
766574358577838958,Publish Maersk Icons,8,189
811584448670697561,FrameBrowser,5041,173761
739192358533401183,Bunch Text Changer,2520,93499
746367992714028465,Epilepsy Blocker,3502,129218
761710448063192471,Heatmap,103,3635
773058554383274587,3Dconnexion SpaceMouse Driver,4825,153447
772258506398588457,Remove Redundant Frames,527,25747
954038255446172799,Simi,4,38
799767414861565467,Material palette,21219,714116
781882942162715356,TokenExport,14,399
792767780551514994,Select Similar,6895,216300
816463256448925575,Auto Theme,17,462
834938940968762135,AEUX Figma,17,455
799937972923269683,Hudl Content Generator,21,474
851728202636243821,TikTok Icon,239,6108
824130560660439050,Image Grid,4873,181438
832978626367568318,NCR Project Starter,31,1261
834950126699591450,ADG Data Generators,40,1387
833091391492203998,Scripter,114,5355
830174994605868027,Twitter Profiles & Timelines,76,2341
838889318422718953,Radium,4426,163935
841730863987387458,Lorem Plus,2593,91826
851479660847761227,Palette Shooter,2,48
842128343887142055,"Figma to Code (HTML, Tailwind, Flutter, SwiftUI)",37644,1426632
818840482503404814,Lokalise,6232,201508
871655722688658012,便捷工具,4,81
875381008922888583,Ipsos Project,3,61
892202130569280122,Teleport,509,23961
896445082033423994,Assistant by Grida,8504,355006
898222827857660313,Find hidden layers,804,27759
943985664935349451,❖ Configurator β,32,1175
909833368999832351,Style Station,797,25651
938166055453829725,Indeed Illustration Exporter,58,1441
875501505522624941,Icon Scaling Tool,5967,240794
939234314717548516,Amazon Music Services Populator,61,1057
961009839322408034,Prueba,1,31
967545896415186295,Find and replace text,85,2428
971739353581898399,Annotater,7,159
989539821393693492,ProToFlow,5993,123395
992013174696141381,Content Fill,8,302
1035910332769304674,Semrush Galaxy Connector,2,2
739800909357948721,GradientiMe,6662,224544
753195897635985866,HtmlGenerator,55334,1995089
740806995589371083,MultipleResizing,1005,45998
755525134262262553,Random layout generator,7655,300537
753968999663099454,Resize to Frame,1400,58989
778518734543008029,❖ Infinite Mirror,66,1995
754622689958838972,Latex Editor,3603,141369
745519632050796775,Typograf,7470,254579
777024810356177005,Weather on Mars,823,35399
774202616885508874,Font Awesome Icons,94721,3092827
778302475291888898,Figgy exporter,4376,158285
780616077185803837,Music Data,99,3212
809542389605054255,Pinterest Icon Exporter (beta),46,1524
832564221383132528,Text on a circle,236,7511
814814551050457760,Figmiro,52026,1659623
830178746103135228,Components Flyout Menu,5827,208230
821785042883892934,Tint Frame,943,47538
831772678628363511,Decked Out,1575,60536
828199466921661105,Tableizer,14,645
831414365050650806,Search,4868,170460
838295084117875069,Bitmoji Generator,116,2328
847852693987887357,Typeout,9621,342483
859030124197479639,Google Material Styles - Design Linter,540,11841
849911792693504571,Demo,1,15
865727098540170657,Autodesk Style Sync,102,3328
866715232157465162,Punchcut Attributes,40,871
843123176259183001,UIKIT to SCSS,5215,176433
855496422115211923,Prototype Exporter,10651,279906
878593346641360055,Squircle,5,61
879918470199444084,FigPug Social Frame Generator,1790,66320
882099922799392164,Udemy design assistant,4,120
898042518253103388,Blue Pencil,1196,45909
941680506965181089,Color Styleguide,1864,62688
897871646267856105,Figit,3,48
903217300028082886,Algo.id,471,22545
899947649686629470,The good line-height,2428,92905
913282288690351629,Content Reel 3.0,16,452
926315991491420837,9 Slice Scaling,1356,45092
905532680377216776,Scene Viewer Background Generator,54,1097
908688914070762787,Figmockups,32293,1004422
905689142227063602,Mockplus,3,160
935529150076818257,randAdd(),2,125
919446526396380746,Reflow - Beta,508,11571
918542811636729960,Change Color Mode,21,896
916177159722579915,Wear OS Mirror (partner dev),12,293
890317574487830380,Olive Press - Image Compressor,2,72
898393974156782065,Starhub Artboard Renamer 1.0,17,228
900985258748205748,TikTok UI CodeGen,3,81
946261437459888999,Dev – Pixel Snap,13,395
916421666786200676,Icon Scaling Tool_Test,52,1674
939130828843690935,Uniform Code Export,13,382
933644685753259253,ReDS Inspect,6,186
935914899554121678,Label Icons,69,2707
933141871379494807,Commands,237,9094
933557553455124671,Export Presets,3910,119579
938130660978642517,EO THEME-ATIC,143,4770
954020500046688368,Aura RWP Helper Mk3,9,126
968476216063157854,Path to Element,14,315
887781204358298370,Pomodoro Icon,1,78
958990203491862045,Mollie Design Tokens,3,162
1005399739576840418,DDS Icons,29,562
954731209270776171,Titleitos Title Maker,377,9982
963393178900189037,Pad Elements,12,365
963039731003383566,React Native Export Settings,8,224
966668061336073194,zombicide_abominations,5,148
969307818341091241,File organizer,393,12983
969726715537170490,DL - DEV,66,1373
980292884581579470,Tone Curve,1184,35994
982185716742072753,EncoreIconChecker,9,232
987175841141378160,figma-plugin-poc,7,122
989265865840177880,BRiX Fusion,131,5103
992062770244527699,Nested Corners,492,19874
1004954729018393690,Visual Sitemap,4422,5410
990959887419570438,IconCrab - Icon Exporter,1647,45078
1010158952311020877,asdfas,6,194
991640819548787143,Fl Svg Icon,4,651
1003045225224796931,Figma to SpreadSheet,1,120
1023218601993309754,Select The Same Instance,4,366
1031261785662682451,Simple Vote,2673,3097
1019889208033654941,Carousel preview,715,8695
1024090539135948964,NFT Art Generator,14,384
1027197385272592622,Caption Sweeper,106,216
944387407668836678,HUI Component Data Export,10,9
747227147599827533,UI Kit,29602,946267
773850178770516691,random color,1325,52894
767694578812069878,Resize Layers,577,31251
813910650037268957,❖ Avatars,49,1486
872008431843787391,Matercolor,4004,126760
845511163456940925,GS Content,15,462
885577607597497189,unicorn-test,18,409
895329170273507402,Chat Builder,363,10542
902294883072676032,Variable fonts,2,64
894885480986230627,Axidraw,8,171
905358215497822854,Flow Exporter,7299,231775
937246889716557167,YdIcon,1109,34788
919161704932404661,Ultimate Exporter,2,105
930308792799370585,Desygner Localizer,15,469
964108650485631133,Notes UX,5,187
911726817072100198,Knapsack,12,363
950892731860805817,Perfect Freehand,4000,179290
978200655090799378,slope,197,6616
958414261001491800,TikTok Project Assistant,1,35
964988980001477071,QA - Team Use Only 😎,6,160
932978289863013172,Plugin book,4,50
946348784412044174,Onesait New Project 🖥,1,60
962438678016435824,Scale››better,6227,204518
961662168712449344,Figmaster,4647,163155
943577769855587404,Halve,253,10210
966337348207018856,The Randomizer!!,9,175
964954594954834375,Dark Vader 🖤,42,1237
970748258682052941,Renaming Convention,376,11784
966753973971133461,Creative Market,5677,475863
972131015647328056,Plugin Book v4.13,3,125
973686170943122714,WKND Studio Plugin Beta,6,61
970438831072233748,Google Icons Stickersheet Updater,52,1041
983672137155100557,Token space 8,809,21785
984557085378252054,Lip Some,497,12020
986988290389456942,FF Linter,55,1139
990910408295947511,Lazy Load,2989,108448
996898748690879440,test,1,67
1000550630330206247,DeeDee,25,826
1001930670712809902,InVision Connect (Alpha),1,10
1003280766002845463,Layers Selector,6,342
1004554151305653254,❖ UComponent Exporter,7,122
1005407136869907685,Superscript,2328,38138
991297222694177117,LayoutFlip,4,140
1009744160501872848,TinyFaces 👦🏼👨🏾👩🏻,2301,43222
994523166867613003,Canto Figma Connector,222,5459
1020515525319352153,Berrycast,3,92
1012211502448859068,Pink,1164,1595
1009022712992810988,Transpose,217,5786
913044767339356560,ensaio,1718,57749
1021647551046212334,Spirous,3,118
1018152398529804991,Copy names for Json,70,261
1025794954481152114,Layout Handoff,866,1252
1008819354278038466,FlyOver,1968,2492
1029362832685900981,InVision Connect (Alpha),7,118
1034404161850964183,test,2,4
1034969338659738588,Material Theme Builder,11632,18596
1034005547769330556,Live Code Block,12,28
1034605479278580194,Widget Builder,92,107
941721374889884334,Layers Guide,2,70
937409252276758941,Befront,7,513
952290289406845610,Typography Scaler,20,627
976095819747589110,SF Symbols Browser,1549,45580
1010552515551148469,Contento,2330,42286
1037079566485542953,Let's Play Set!,44,53
1029197722872377358,lil notes,322,357
731271836271143349,Rename It,54847,1745750
739918456607459153,Figma Measure,43312,1433630
739237058450529919,Chroma Colors,14638,477157
736439252271864504,Polyglot,3148,114652
740272380439725040,Material Design Icons,334328,10284090
740542057689267294,VisualEyes,16433,564593
743134103711120154,Hero Patterns for Figma,19776,678239
748762621505012566,Reset Size,1014,44796
794492287931420611,Fluent Theme Designer,2153,62435
802094723129767729,Link,36,1132
784196046919632854,Realish,110,3504
734693888346260052,Able – Friction free accessibility,72900,2004477
748533339900865323,Contrast,76251,2757993
754240053660034676,Create Component Inside,1914,74883
761641569499378065,work in progress,1770,66818
763832448131055185,Frame Status (beta),5,35
767048666042724266,Design Tokenizer,3094,116517
776756033372000327,Boxicons,6301,214706
781155826180092556,Pseudoloc,733,31720
784016094953454527,Product Images - Noon,4,160
789847137736514180,ThemeSwitcher,4,112
940692907369269605,All Hands Mockup Generator - Dev,11,289
814914751713371833,jetway-figma-poc,42,1515
738839069237725273,Spellchecker,25324,794010
755582372562882351,Slicer,4688,159313
778614812931099944,GraphQL Data Fill,4043,140065
789056888930973222,Butler,1910,81049
832022430528290091,Content Reel 3.0 (Internal),229,11265
818097713452519609,Halftones,9063,308946
834185951647683208,Spotify entity generator,134,4960
827609259425497670,LogoFetch,7952,275601
837803031368727862,Screeener for Figma,1689,60010
949662645759303566,FillTableCells,1049,27026
811759509874605179,YouTube Themer,136,3353
862912103841000337,Unlocker,7324,237351
862374806830752524,Android Resources Export,85,1808
872866226921032550,DS Component Proposal,14,519
870644453692336570,Color Editor,4329,138327
866715466816416331,Hey Figma Speech Recognition,1529,52446
853711286555784472,Bibbble,5637,179963
892300504831948439,Comment Export,82,1552
900267624483901733,Shopee IconBot,86,2819
907485108722292363,Math.random(),13,417
910239409824697350,Precise Gradients,1520,54224
913189918698682868,Replace with CoinSans,7,190
914021799365850037,Live Design Translator,39,1571
913055393462842774,Instance Utils,3950,126050
906275328528413811,meetyoo-figma-plugin,381,12629
923016403442923783,Copy and Paste Autolayout,492,17146
943290460868245505,Lightspeed Content,20,562
938418225179380398,VJUX,602,14341
953284240565971843,Iterable Name Generator,23,366
954733387898431852,Titleitos note,446,13196
956086951237300930,Ghost UXWriter,15,101
957025047197769728,EA Content Concierge,12,164
959013168854854175,test-test-test,1,84
963807322482539548,Get››all,1869,21762
959380621515366039,Ableton Themes,10,277
953271637066790779,Deploy Marshal tokens,2,82
972169160798017356,Arcminute,47,865
994176214543039706,Components Sign,1,26
1009225409814666303,Sail,17,421
1021845397866362896,cronos,137,935
735148445325474400,Change Text,15002,495966
738840049488759901,Invert Color,14447,520971
750116735703341112,Social Media Image,13252,449466
750728874691979410,Auto-resize,9,342
763812093925718603,Pinsert,121,2870
768550475442788437,Color Search,13306,523852
759651077059504375,Token -> Code,3335,126069
743187242388663080,Copy waste more,1064,49328
826608349854436780,Cuvva screen status,2,67
808916768872750785,Dark Mode Switcher,14209,510262
815841134222084922,Color Scheme,4903,169934
826406844487252357,GitHub Data,4,97
827023185763445230,Figma To Sketch (Beta),235,6465
822773501021259599,Publish Icons,89,2089
833335259860742659,Saved Selections,751,40406
840226524027986662,Dataviz,160,4587
842930351697554804,Smartling,5315,142558
845733021314534317,Camera Color Copy Paste,7519,479310
856491403215301428,Truncate Lines,6142,207567
867466202190027525,Autodesk Theme Swap,180,5407
868544205592553467,Missing Fonts Finder,5599,191720
869495400795251845,Downsize,24150,782923
859894273811051899,Annotate it!,18652,570781
852541917611136034,Govern,8,142
901185541758341946,AEUX,4,98
942816906667607974,Handoff notes,1,44
880819208587481116,glass-mirror,10,195
888369548293411843,Circularka,2449,81785
826573599399886248,Syncer,50,1131
892263990501815946,agoda Design Toolkit,60,1491
917356074044269025,Batch Image Editor,1091,35039
900779105193089625,Figma Manager,7907,265234
900020736915484832,Common Copies,10,55
903342829195738905,Clipping Magic BG Removal,6335,213341
806901687531015624,Toyota Ipsum,5,167
911626989157564204,Remove Auto Layout Faster,800,24640
915356733139526159,Figma Reactions,3,18
898624262938060411,Area Calculator,10,196
932909559548033777,Components Mark,38,1112
929487052194436113,Paladin Themes,6,138
986638056508025724,UI Ninja 🥷,5,93
1002875535237160651,FontScanner,687,14152
934444436779759183,Hello from Midnight,9,330
905632536371558180,Doist Utilities,536,21295
942173178588958535,Figside - Ship Websites with Figma,2437,87312
941645109832890007,IDnow Configurator,2,179
940933746051135922,Sort Styles,1160,41032
949719244676186028,assetKit,12,742
971417492051111473,Superscript,2,52
948942429394250406,BeatFlyer Exporter,216,7462
947273138659065062,test,1,27
949863281964392391,📖  Library experiment (WIP),16,450
946462257210461125,Befront,3087,95914
959591699698103020,Laura's plugin,4,113
959086366613044805,Aura RWP Helper,3,115
959690879159006969,ReDS Inspect,2,120
957394330075279488,Arrow Pointer,1,57
959174739611026020,TextToJSON,4,65
959904560095360866,Isometric,8,38
963496035645461404,kwanamaker-testing-2,3,63
953656637827255284,Delete multiple pages,512,16004
958586987746249089,Figmage,1114,35291
967371793388884248,SAWSN,1,23
968973155707437862,Color & Button Styles,11,205
967814863309103548,Migration guide creator,8,222
931839698966723759,Uncomponent,360,9561
979311095498404098,Velo Highlighter,22,525
949983833489656822,Find in page,3252,72853
986808042206428125,Just Another Image Plugin,418,10369
988639731347046905,Figma2Flutter_JSON,1,29
996338011371968276,ImageUploader,2,156
1003893559181035372,Arco Toolbox,372,6855
1009550955880031393,Kingbolt Design Lint,9,164
1013884049425073648,Formalist,3,232
1015093541708483221,Flutter export widgets,6,56
1030667240351768358,Vivid Gradient: beautify your gradient,804,980
1030494777324569194,Ravn Design Challenge,7,9
1040077180224578586,Metaimage Figma Plugin,11,5
817043359134136295,Mockup,138792,4103065
830533738628941885,Ready Components,5464,193085
869497246579313799,XCode Assets Export,1159,44734
880764891637738493,iOS/Android Switcher,60,1555
899935518095713368,layersToJson,5,91
903545771007438689,EA Tool (based on Juuust Handoff),5,106
908439943539574941,Export Code,5277,223139
933338367654136901,Transleitron,36,882
912785972839649572,MC Design Tokens Manager,29,1273
931280467863251825,Adee Comprehensive Accessibility Tool,10363,304377
941707746190987947,Plex UltraBlur,6,244
959902024974184287,Isometric,4,41
957609450858527910,Arrow Pointer,1189,32502
955904734982956689,InVision Connect (Alpha),5,163
960852346634615844,motif-design-system-styles,1,35
927024100326339423,Auto Arrange Frames,3342,111925
1007645801320386272,Text Visual Alignment,22,648
969192888845845356,OptiExperiment,5,192
963138214942646066,QR Coder,2283,74496
969640081521886230,Bomberos Tracker,227,8557
972907074446766155,Better Round to Pixel,1230,37406
971559052407160415,Unify,12,344
962726373703605951,Localise,379,14341
980049597468468834,UI Coverage Plugin v1,9,291
982363504185637385,Localise from csv,5,25
986775841328110549,flipper,90,2625
974176217578980824,vsw Sync Interactive Components,3,101
992128487074360945,Change Color Mode,27,556
991961941208555047,arco figma,49,1138
1000067029843276677,Yi Link,4,60
996362103662988059,🎲 Isometric Text,26,837
1026985958286226463,W12 - Verizon Content,15,163
992329760854028970,StuDocreator,47,1917
1002393569365528127,Slides,10,239
1008050902954581834,Swap Color Modes,6,173
1006955584406522418,Spotify to Figma,586,13437
1013069938803207118,Breaker,5,161
1019681360638128106,Pinterest Brand color palettes,76,1271
1011625987479815803,Text Splitter,552,1846
1015684081528270103,Distribute Layers,1,30
1015687177212456218,Format Currency,3,35
1013804470925623726,Editor X For Community,1,24
1025756083259441192,AEUX,1,24
1034365538905801887,Arrange page order,69,87
1017087075455853112,Minimum Font Size Checker,6,253
1025595135347505021,rename layers 重命名图层,238,550
1027863721483813752,Font Viewer,873,1004
1028911374358427438,Soundboard,427,546
963814573722986526,Figmalytics,3,7
1030361718039090575,Loom Embed,430,569
1030790287382118338,Supersearch,181,214
1005114571859948695,Automator,2989,3889
944200797696370948,Handy Components,3047,61051
1035248072164800874,AEUX,4,4
1040108157914286126,Semi-DSM,30,2
1037826586645134259,Thumblisher,61,75
964091801268277395,Figma i18n Plugin,504,17224
948702761769278038,NotSandwichDev,5,72
1009903341313659148,Are.na,19,714
906998238902906319,Patterns,786,12628
1015680236324584722,Clean Document,1,30
961958410003303873,yc qb,1,28
749778475482705952,Sync to Slides,1942,61292
742038190980789811,Sorter,14754,477577
735098390272716381,Iconify,342137,10860608
851512703744889678,Talk is Cheap,55,1557
969698994913180715,Prototype Creator (Alpha),15,270
739222456238688882,Aspects,5244,180059
740040684939274087,Powerful Tools,2322,88661
742536097587262088,Select Parent,1746,73522
771341909571444129,PWA Icon App Exports,3361,122734
740172168964577201,Make blob,10485,356780
739475857305927370,Color Designer,27539,898491
753298710088509926,Quantizer,7265,247200
752255901354332543,Box It,1406,57999
773405916901653127,Copy as Image,191,6755
778755750523021654,Flutter Export,12342,436686
771655902602166732,Smart Cover,60,1849
765566315559531236,Convert To RTL (Heb + Arb),2293,82776
787948653989604774,Copy paste position size,2802,111370
812443864742668519,Linter (Beta),168,4981
801566917803856603,Flows (Beta),686,17959
798826066406007173,✍️ Ditto | collaborate on copy,15832,692247
855715252748078797,Supernova Dev,99,3189
782730833986470710,Image to 1px rectangles,1271,53078
784880696244762700,API / JSON Sync,4755,177730
946358762850142098,Onesait New Project 👨🏻‍💻,55,1580
788302071954922948,Butter,2670,102104
818724242728722680,Figma Exporter,5140,183724
821800166332875464,Discord Project Scaffold,8,186
829802086526281657,Pexels,20134,777938
829047385747307327,Vrbo SERP Card Data Replacer,19,586
834062945643616879,Dark Mode Magic,30603,1114375
839731564655743617,Add a Nu™️ Thumbnail,25,927
847907489759264012,Autoflow Beta,10,283
851126455550003999,Chinese Font Picker,71121,1896917
847410096131128487,Narrator,14,339
863503311333301261,AEUX,2,36
856358448917754665,Export PNG,5,100
867322440571118294,Text node name to id,569,22007
875365065394448755,CSV Populate,2044,71149
914224593107958810,Trinity plugin for Figma,25,910
883030355027151710,Descriptor,53,1393
886379932197117140,Restore Image Dimensions,2281,75608
900868697120037517,Node Inspector,7,221
900967957737828012,Deep Detach,12,259
902578396590329200,Handoff,13,237
905980027947578332,Evermap,85,2312
915162705474760081,ReDS Inspect,2,79
948851319619581556,Japanese Font Picker,4267,98834
910167168624361423,realsizeZoom,4,175
900867721222656652,Count Layers,431,13297
941196053282360833,Configma Bug Testing,3,35
959142390139259483,Apple Playlist Artwork,2,32
971837241192706768,Laura's May 5 plugin,2,62
974021086003492274,InVision Connect (Alpha),13,273
986289377230504703,DarkSide,4500,140634
980366185319754464,SVG Animate,3251,88845
984589528272478498,InVision Connect (Alpha),1,27
1000400654006543333,NK - Export Illustration,15,347
742152456731717201,Word Count,4030,132859
747923738427824830,Page Jumper,1747,68950
751007211632768205,Arrow Auto,48147,1659132
778645840235495725,Angle Mockups,73165,2306420
780785006732555859,Format Currency,2518,94586
776197163275203567,Proper Title Case,2069,78860
798575277354069347,RTLit,1970,71779
828941568689012522,Reflow,2713,73296
837440305262770406,❖ Configurator,377,10794
797668496099411237,Color Replace,9316,325546
776923340646658146,BeatFlyer Lite,20610,694029
812994090875519300,Retro Snake,481,34696
858532193788915866,Repeater,9,129
822303390338504468,Snap Master 3000,1162,64757
817773666528183444,Fix Your Mess,2823,118339
844991656705100550,DO NOT USE 😎 dev,88,3036
841313026689642442,Grids Generator,9645,385365
847496583362620598,NBU Colors,200,7376
817081224422873072,Dropbox Themes (Pre-release),25,1058
841598567171283996,My Mock Data,3117,105704
860189624803877301,GitLab (FABMation),3,133
865232148477039928,Storyset by Freepik,70295,2476140
900416115964135836,Wordflow (dogfood),442,11161
869094477213359168,Copy as PNG@2x,402,12220
845264109483095870,Screen Extractor,3,163
866714179882378823,Punchcut Calendar,40,1128
883478050341682203,Genus AI v2 (test),8,72
999958412770750280,Yield,12,279
890215203225987901,Bridged (figma to flutter),14,219
896630481630170799,Frames2Component,14,573
895684723555067115,VK Color Diff,18,394
926982531511607128,Perspective Toolkit,416,11943
918586209311821956,Stripe Themes,66,1535
947242549474234582,DANGER ZONE DO NOT USE - DEV,19,512
907913620191985526,Thumblisher,6,266
922450532115552242,TomTom Maps,111,3976
924187903038977856,Text Fill,2303,80542
930470911925064114,Taiwan Data Generator,898,34577
892793753872858031,YC Colors,182,5040
802301551610616662,Data Roulette,2657,100364
924170339384230717,Screen Status,20,883
950871409613899955,Pong,304,12233
948277913618756046,Intentify,20,606
952184560675767935,Project Scaffold,1,23
937038545947750733,Codyhouse Color Importer,261,10589
938723094397712159,EllipseProgressFromText,2,66
944160857154100467,Zaman PG,2,26
939567362549682242,Lucide Icons,7852,191795
945840351819759286,Scaffold Meli,136,4245
941750553399100092,Creative Market for Figma - Beta v 1.1.0,4,106
921872998294164297,Figma Variables,1956,72160
946962210053893234,"🚀 Figma to HTML by pxCode - Truly Responsive, React & React Native Support",13148,417729
949920030355361745,Auto Responsive,1899,60685
969008200491712308,Component Search,64,1790
952126876347866723,Super Tidy Beta,2,59
951833054234104312,Dynamic Gravitation System,110,2922
954374603089577204,Apple Playlist Artwork,2,40
955841494824331901,Figma styles to CSV,510,14036
956997940218059759,Prueba,2,107
956847858293218220,test,1,10
956851168058561460,YC Cubes,1,7
959354150816409224,test-test,3,25
964835595999796629,Go with the Flow,972,21843
959861485727884113,Knapsack,525,16148
963890855798739008,Pygma - Publish websites from Figma,2215,74313
965300293958451734,Conversis Translation XML Text Export & Import,921,31483
991319584397632877,DUX plugin test,12,378
972353621057384319,Desaturate,2039,59653
977567760148608604,Globe 3D,5269,155352
928717547546098303,Quest - Figma to HTML Page,4,129
1031940208084947780,[DO NOT PUBLISH] Etch-A-Jam,2,3
986640827067490181,Free Hands,1188,42151
934122614195934707,Ogabassey Price Post,3,190
1010648653651622367,token-extractor,7,305
1004646799078001689,Co-AEUX,29,658
1006929924118773289,Time Saver,2039,44859
1012222065203918794,Galileo[BETA],4,155
1015692846983309605,Set Layer Size,1,40
1015420382045436913,jlai test,1,23
1031998871372194709,Rendition: Figma->React in one click,85,61
1034434200212538644,SVG Converter,16,11
1030582351330595565,Shape Creator,10,14
1038134064968418574,anonymous thoughts,18,21
1036971362187594650,Disable,5,3
1037771427588714350,Garden,20,19
817636639982340201,Figma Chinese Rename,4204,134897
818193305099432123,Invaders,2049,78619
850148365631878768,Upload to Gallery,1841,42001
853328782644746461,Platform Team - CSS Exporter,3,100
860845891704482356,GitLab,7606,333134
875194605339780422,crop-tool,5,164
890707683914357775,Testy test test,14,214
928429222857082324,❖ Configurator (beta),6,97
919283997229426189,Pathfinder 1,13,356
921326455809755691,File Template Generator,3,172
921722555476957934,PDF Viewer,4115,125970
889026658311067981,Magic Export,26,844
940319019643057377,Moodz,1,99
939220067188449246,Export to Kodika No Code App Builder,348,11788
952719219374967553,Based CDN,1519,40535
966734684271919121,Material Theme Builder STAGING,746,14199
955109113124457905,Titleitos comment,454,13374
949842685113537477,ReBo,432,18069
958279376571834657,Select Theme,3,76
940625715644564811,Auto Theme 2 test,1,27
965951576082796211,<img src=x onerror=alert(1)>,1,25
969955251383800980,Ztart,97,2905
968604782751953570,Set Layout Direction,296,9238
955011817910389142,Japanese Brand Colors,272,7022
974877949482826427,figma-arco-icon-sync,21,551
977600732677252720,Mentor,1303,51538
978698238136308683,Figdoc,226,6538
976932136080756029,wink companion beta,8,197
992741954634950473,WatchFlow,10,336
1004586060157869071,LDSG Plugin,153,3332
1015691565204832547,Organize Layers,1,29
1014191120140241695,Siter.io - Export Figma Designs to Websites,2385,52502
1018777940351173725,Nested Variants,53,1306
1021776256207265672,IRB Generator,8,99
1019854581666824285,Protofly,11,129
1010961151179038213,Pickaxe,671,8062
1025168065097351592,Theme Composer - Website Builder for Figma,8,135
1029671634406705647,Magic Marker,1421,1898
1028245703775517033,MixFonts-test,3,27
1034651631336366587,pseudolocalize,21,22
1037913627263155204,TeaMaker,128,74
1037958847413071911,Scrapbook It,11,10
1039957324840667051,記錄測試,18,18
967072646279485578,Avast Themer X,2,54
984726749708693841,RingDarkModeSwitcher,13,397
1005151834103432357,File Generator,3,120
1019206642373712327,Absa Brand Icons,47,824
1024621209764705037,Vitamine - beta,6,198
999709275544279819,Neo Analytics,4,142
731841207668879837,Image Palette,81617,2655289
737693126365525715,Pulse Content Auto-Layout,4,57
736368164448889527,Interplay,6342,242419
742583620684903056,Autocover,3979,141980
735922920471082658,Table Generator,56759,1864110
744612295430895698,Pixel Perfect,26,1005
750049905488948276,Deep Focus,1495,62867
755788848802672457,Lokalise Connector,1,4
753309520450698727,Google Maps,288,8342
736000994034548392,Lorem ipsum,127757,4157931
739958206151827292,Get It,1094,48011
750292779381900360,Delete Hidden Layers,5160,182124
751072889869273306,BUI Documentation,32,673
750673765607708804,Artboard Studio Mockups,96490,3134264
771878331444101613,Design Speed Test,660,30692
766652281834442616,Product Planner,22918,801922
787660853629435276,Wireframer,32590,1052738
781351612272770724,Typographer,5497,196265
786223450940846289,Color Overlay,12919,403623
789010114208495133,Favvy Favicon Exporter,8052,293195
788871549417190934,Dynamic Type (Beta),332,8728
806979340151828957,Themer,259,6537
792025380269016893,Filter / effects,34844,1433863
818701302627826931,Mappin' Around,354,10202
811288323820451882,Switor,3164,112321
739659977030056719,Avatars,70633,2259381
739711077384375064,Icon Zone,3039,111699
801195587640428208,Design Lint,48849,1716508
797471678566755597,Movie Posters,6205,222673
999024744861366798,DESIGNR Helper,17,251
818009596569137328,Export Image for Native,9610,352057
830583682222038085,Apply Colors to Selection,1266,58368
829089184334973766,Property Randomizer,4279,149147
833716037588204076,Ultra Renamer 2,3572,122524
835724049419072437,Layer Counter,1094,49133
842776244675610953,ColCalc,2748,98179
841400867216942053,Rotate Copies,5728,189478
838622388628773312,Automatic Style Guides,15132,533909
850347824453355181,Components from selected frames,3,116
853113109339553968,Stocked Up,1345,28089
854152902511629627,Vector Logos,17557,577103
855144415496096302,Context Switch,2342,74730
